"review_index","source_file","source_path","trace_index","fiber_id","nd2_name","tile_name","baseline_9p5_10d","shifted_max","shifted_min","shifted_amplitude","label_round_id","label_file","original_reviewed_label","reviewed_label","notes"
"545","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2617","264","0203-5-C5003","0203-5-C5003","0.007264621415630269","0.01430488684491018","-0.6006959345552139","0.6006959345552139","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","inhibition","inhibition",""
"546","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2677","1862","0203-5-C5003","0203-5-C5003","-0.023020424232004608","1.4132230707694768","-0.2858461955735123","1.4132230707694768","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","strong_first_peak","sustained_response",""
"547","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2727","94","0203-5-C5004","0203-5-C5004","-0.01643179002509413","0.03302790131386127","-0.20789110371924086","0.20789110371924086","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","weak_first_peak","weak_first_peak",""
"548","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2743","418","0203-5-C5004","0203-5-C5004","-0.01353829513458699","0.26993720156665424","-0.14303970332351262","0.26993720156665424","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","weak_first_peak","weak_first_peak",""
"549","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2766","959","0203-5-C5004","0203-5-C5004","0.013424200647782995","0.4061229103281739","-0.07247813345952459","0.4061229103281739","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","sustained_response","sustained_response",""
"550","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2778","1482","0203-5-C5004","0203-5-C5004","0.033989900517066025","0.6326287312119692","-0.12108358168918895","0.6326287312119692","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","sustained_response","sustained_response",""
"551","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2794","1981","0203-5-C5004","0203-5-C5004","-0.011283395469848446","0.4658050845869908","-0.31844854547205625","0.4658050845869908","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","no_response","sustained_response",""
"552","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2819","2778","0203-5-C5004","0203-5-C5004","0.08304849764247756","0.23008146011161124","-0.17292523031448417","0.23008146011161124","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","second_peak","complex",""
"553","HPC 0212-1.npz","data/raw/hpc/HPC 0212-1.npz","86","2768","0212-1-B2-DG001","0212-1-B2-DG001","0.027864442837012768","0.1213616415410496","-0.31802716124903946","0.31802716124903946","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","no_response","no_response",""
"554","HPC 0212-1.npz","data/raw/hpc/HPC 0212-1.npz","122","4409","0212-1-B2-DG001","0212-1-B2-DG001","0.01043039284404894","2.147475847647191","-0.09162630971951065","2.147475847647191","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","sustained_response","complex",""
"555","HPC 0212-1.npz","data/raw/hpc/HPC 0212-1.npz","146","5476","0212-1-B2-DG001","0212-1-B2-DG001","-0.04627680856415696","2.332607501121368","-0.031134370885823187","2.332607501121368","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","sustained_response","sustained_response",""
"556","HPC 0212-1.npz","data/raw/hpc/HPC 0212-1.npz","158","5948","0212-1-B2-DG001","0212-1-B2-DG001","0.0011024615415729897","0.32250609731539576","-0.03864540409123866","0.32250609731539576","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","no_response","complex",""
"557","HPC 0212-1.npz","data/raw/hpc/HPC 0212-1.npz","165","6136","0212-1-B2-DG001","0212-1-B2-DG001","-0.02397754424029032","0.404940153947161","-0.36855840091499237","0.404940153947161","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"558","HPC 0212-1.npz","data/raw/hpc/HPC 0212-1.npz","251","1721","0212-1-B2-DG002","0212-1-B2-DG002","-0.18155856402427803","7.607977127041039","-0.16872337876922097","7.607977127041039","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","sustained_response","sustained_response",""
"559","HPC 0212-1.npz","data/raw/hpc/HPC 0212-1.npz","288","3878","0212-1-B2-DG002","0212-1-B2-DG002","-0.001330294702834577","0.25220848851153527","-0.03653515043808556","0.25220848851153527","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","sustained_response","sustained_response",""
"560","HPC 0212-1.npz","data/raw/hpc/HPC 0212-1.npz","315","5309","0212-1-B2-DG002","0212-1-B2-DG002","-0.025655203249585173","0.2643187126970433","-0.07313753609140623","0.2643187126970433","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","no_response","no_response",""
"561","HPC 0212-1.npz","data/raw/hpc/HPC 0212-1.npz","342","6467","0212-1-B2-DG002","0212-1-B2-DG002","0.02726318081425419","0.3990420470429086","-0.05353905095450069","0.3990420470429086","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","sustained_response","sustained_response",""
"562","HPC 0212-1.npz","data/raw/hpc/HPC 0212-1.npz","394","871","0212-1-B2-DG003","0212-1-B2-DG003","0.027772894768743218","0.14129067647855909","-0.5853822724981315","0.5853822724981315","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","inhibition","inhibition",""
"563","HPC 0212-1.npz","data/raw/hpc/HPC 0212-1.npz","412","1715","0212-1-B2-DG003","0212-1-B2-DG003","0.0001929784349354741","0.2028206668830379","-0.1009042827683069","0.2028206668830379","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","no_response","no_response",""
"564","HPC 0212-1.npz","data/raw/hpc/HPC 0212-1.npz","495","295","0212-1-B2-DG","0212-1-B2-DG","-0.1132656273009949","1.7754728775478676","-0.030061858777188616","1.7754728775478676","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","sustained_response","sustained_response",""
"565","HPC 0212-1.npz","data/raw/hpc/HPC 0212-1.npz","577","4085","0212-1-B2-DG","0212-1-B2-DG","-0.03218856600044079","0.47631267755332385","-0.05388495988503994","0.47631267755332385","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","sustained_response","sustained_response",""
"566","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","12","253","0212-2-B2-CA1001","0212-2-B2-CA1001","0.6995345601195253","27.863018364856945","-0.7511935373068206","27.863018364856945","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"567","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","40","1192","0212-2-B2-CA1001","0212-2-B2-CA1001","-0.0010358644470357032","0.15498060665245417","-0.28605240790122577","0.28605240790122577","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","weak_first_peak","weak_first_peak",""
"568","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","44","1297","0212-2-B2-CA1001","0212-2-B2-CA1001","0.12860524425947858","25.162240345564577","-0.06045020808484411","25.162240345564577","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","sustained_response","sustained_response",""
"569","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","65","2057","0212-2-B2-CA1001","0212-2-B2-CA1001","0.011806528537757629","0.02624083588172956","-0.24656354879380046","0.24656354879380046","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","inhibition","inhibition",""
"570","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","89","2708","0212-2-B2-CA1001","0212-2-B2-CA1001","0.012298161344176427","0.4044802999855442","-0.05300228056646993","0.4044802999855442","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","sustained_response","sustained_response",""
"571","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","92","2859","0212-2-B2-CA1001","0212-2-B2-CA1001","-0.04706508453798352","0.4768832977922987","-0.027513870635522707","0.4768832977922987","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","second_peak","second_peak",""
"572","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","113","3524","0212-2-B2-CA1001","0212-2-B2-CA1001","-0.011496508365617768","0.20296746982451563","-0.021468469956790324","0.20296746982451563","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","no_response","no_response",""
"573","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","114","3551","0212-2-B2-CA1001","0212-2-B2-CA1001","0.055968933739680156","0.3175152451373427","-0.12560144952782087","0.3175152451373427","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"574","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","169","1035","0212-2-B2-CA1002","0212-2-B2-CA1002","0.036416868173323305","0.3487515570115434","-0.21276028548048093","0.3487515570115434","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","second_peak","complex",""
"575","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","174","1265","0212-2-B2-CA1002","0212-2-B2-CA1002","-0.0005802604023732014","0.6011991366265256","-0.07627697969777121","0.6011991366265256","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","strong_first_peak","sustained_response",""
"576","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","181","1380","0212-2-B2-CA1002","0212-2-B2-CA1002","-0.09041208206074378","2.0840014709074217","-0.08250181189508882","2.0840014709074217","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","sustained_response","sustained_response",""
"577","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","211","2344","0212-2-B2-CA1002","0212-2-B2-CA1002","0.2476341427970666","4.287727438180033","-0.16283334397675042","4.287727438180033","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","sustained_response","sustained_response",""
"578","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","217","2763","0212-2-B2-CA1002","0212-2-B2-CA1002","0.07707782717919323","0.32341911984759597","-0.1422303197893209","0.32341911984759597","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","sustained_response","sustained_response",""
"579","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","220","2873","0212-2-B2-CA1002","0212-2-B2-CA1002","0.011840048329679838","0.014961124342505822","-0.5640025738004324","0.5640025738004324","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","inhibition","inhibition",""
"580","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","221","2892","0212-2-B2-CA1002","0212-2-B2-CA1002","-0.10866837187471938","1.150556253067966","-0.5467793369556195","1.150556253067966","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","weak_first_peak","weak_first_peak",""
"581","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","225","3124","0212-2-B2-CA1002","0212-2-B2-CA1002","-0.02570685619747526","0.4091431421286144","-0.037919746611110874","0.4091431421286144","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","sustained_response","sustained_response",""
"582","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","329","2731","0212-2-B2-CA1","0212-2-B2-CA1","0.00004291283626836266","0.016313364642371334","-0.44826857139945636","0.44826857139945636","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","inhibition","inhibition",""
"583","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","340","2911","0212-2-B2-CA1","0212-2-B2-CA1","4.184627069130005","0.5146644325094032","-3.93317409037942","3.93317409037942","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","inhibition","inhibition",""
"584","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","354","3523","0212-2-B2-CA1","0212-2-B2-CA1","-0.13767088151960097","1.1787334444895725","-0.3180812844008907","1.1787334444895725","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","sustained_response","sustained_response",""
"585","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","358","3672","0212-2-B2-CA1","0212-2-B2-CA1","0.1989134173040491","4.571438899479122","-0.27851410386817793","4.571438899479122","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","dual_peak","dual_peak",""
"586","HPC 0212-4.npz","data/raw/hpc/HPC 0212-4.npz","2","97","0212-4-C2-40X002","0212-4-C2-40X002","-0.013642026801047692","0.09155710031397048","-0.40515602971806197","0.40515602971806197","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","weak_first_peak","weak_first_peak",""
"587","HPC 0212-4.npz","data/raw/hpc/HPC 0212-4.npz","16","418","0212-4-C2-40X002","0212-4-C2-40X002","-0.002767285833029352","0.3659403561440815","-0.048168532771060264","0.3659403561440815","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"588","HPC 0212-4.npz","data/raw/hpc/HPC 0212-4.npz","63","1359","0212-4-C2-40X002","0212-4-C2-40X002","-0.003146430381149579","0.032744032654092786","-0.6668138608170925","0.6668138608170925","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","inhibition","inhibition",""
"589","HPC 0212-4.npz","data/raw/hpc/HPC 0212-4.npz","99","1871","0212-4-C2-40X002","0212-4-C2-40X002","0.003420791145972204","1.924198620430067","-0.12248379345608111","1.924198620430067","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","sustained_response","weak_first_peak",""
"590","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","33","854","0212-5-B2-40X001","0212-5-B2-40X001","-0.043537624212991156","0.2448232209239431","-0.01766063281817508","0.2448232209239431","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","no_response","second_peak",""
"591","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","78","2701","0212-5-B2-40X001","0212-5-B2-40X001","0.02917170393682422","0.7767665770918548","-0.0867107557518698","0.7767665770918548","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"592","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","122","3841","0212-5-B2-40X001","0212-5-B2-40X001","0.09836571795271866","14.858465305023318","-0.1258300393397954","14.858465305023318","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","dual_peak","dual_peak",""
"593","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","135","4205","0212-5-B2-40X001","0212-5-B2-40X001","0.017805770755401795","0.00883452536405058","-0.5391112979915432","0.5391112979915432","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","inhibition","inhibition",""
"594","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","187","1169","0212-5-B2-40X002","0212-5-B2-40X002","-0.0496560774892344","1.3035820952105666","-0.03146510861527841","1.3035820952105666","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","sustained_response","dual_peak",""
"595","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","193","1416","0212-5-B2-40X002","0212-5-B2-40X002","0.04664705331620809","2.240624993162134","-0.137560629692135","2.240624993162134","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","sustained_response","complex",""
"596","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","249","2934","0212-5-B2-40X002","0212-5-B2-40X002","-0.02482085849237112","0.04656487056169844","-0.23255296110459542","0.23255296110459542","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","inhibition","inhibition",""
"597","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","261","3169","0212-5-B2-40X002","0212-5-B2-40X002","0.012293610012532421","0.08819596203337263","-0.2475429818025605","0.2475429818025605","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","no_response","no_response",""
"598","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","286","3841","0212-5-B2-40X002","0212-5-B2-40X002","-0.015265081676899845","0.7198733402545643","-0.07073872854286511","0.7198733402545643","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","second_peak","second_peak",""
"599","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","320","172","0212-5-B2-40X003","0212-5-B2-40X003","0.06137808101107611","3.1453415372301783","-0.0457873474535488","3.1453415372301783","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"600","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","353","1159","0212-5-B2-40X003","0212-5-B2-40X003","-0.011306883341981577","0.26208299020224524","-0.5107270727586988","0.5107270727586988","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","weak_first_peak","weak_first_peak",""
"601","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","366","1540","0212-5-B2-40X003","0212-5-B2-40X003","-0.003256072245006961","0.3156628191251545","-0.00885231911626749","0.3156628191251545","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","sustained_response","sustained_response",""
"602","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","369","1631","0212-5-B2-40X003","0212-5-B2-40X003","-0.0027329873994964547","0.48037897319303874","-0.17682790092419629","0.48037897319303874","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","sustained_response","sustained_response",""
"603","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","429","3390","0212-5-B2-40X003","0212-5-B2-40X003","0.0059517692323472465","0.34690625256761654","-0.0826174211707009","0.34690625256761654","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","weak_first_peak","weak_first_peak",""
"604","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","430","3423","0212-5-B2-40X003","0212-5-B2-40X003","0.011103854298849638","0.28283091356129897","-0.058789356677729915","0.28283091356129897","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","sustained_response","sustained_response",""
"605","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","458","4284","0212-5-B2-40X003","0212-5-B2-40X003","0.15713273019266027","0.667621266108927","-0.044307992380792804","0.667621266108927","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","sustained_response","sustained_response",""
"606","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","495","562","0212-5-B2-40X004","0212-5-B2-40X004","-0.04379810576752788","1.692600674884505","-0.13014931074780414","1.692600674884505","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","sustained_response","sustained_response",""
"607","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","498","860","0212-5-B2-40X004","0212-5-B2-40X004","-0.02602766972796808","0.16635591681076153","-0.319160088693428","0.319160088693428","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","weak_first_peak","weak_first_peak",""
"608","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","516","1703","0212-5-B2-40X004","0212-5-B2-40X004","0.015464397590378518","0.30092499868141037","-0.049657013864229244","0.30092499868141037","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","strong_first_peak","sustained_response",""
"609","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","567","3480","0212-5-B2-40X004","0212-5-B2-40X004","-0.011137424690446115","0.48630787161012196","-0.045280228375428534","0.48630787161012196","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","sustained_response","sustained_response",""
"610","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","572","3546","0212-5-B2-40X004","0212-5-B2-40X004","-0.04608486523638106","0.4719645989464509","-0.03852185552986153","0.4719645989464509","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","second_peak","second_peak",""
"611","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","579","3779","0212-5-B2-40X004","0212-5-B2-40X004","-0.010694836660489704","0.3651868928389173","-0.3951028904670571","0.3951028904670571","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"612","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","612","10","0212-5-B2-40X005","0212-5-B2-40X005","0.2771288074415325","0.5076862172316146","-0.290004822280568","0.5076862172316146","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"613","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","634","490","0212-5-B2-40X005","0212-5-B2-40X005","-0.025613955100635438","0.720890623685675","-0.0418467128460987","0.720890623685675","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","second_peak","complex",""
"614","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","651","1072","0212-5-B2-40X005","0212-5-B2-40X005","-0.12656725959402831","0.6332392837476306","-0.14801731445020888","0.6332392837476306","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","second_peak","complex",""
"615","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","682","2434","0212-5-B2-40X005","0212-5-B2-40X005","0.016566664838269147","0.5519576979182527","-0.33408363032365146","0.5519576979182527","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","weak_first_peak","weak_first_peak",""
"616","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","684","2493","0212-5-B2-40X005","0212-5-B2-40X005","0.0053132728704217164","0.2227777088208052","-0.07827313531999622","0.2227777088208052","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","sustained_response","sustained_response",""
"617","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","694","2926","0212-5-B2-40X005","0212-5-B2-40X005","-0.01227658049932281","0.10689108224712482","-0.9009144840972536","0.9009144840972536","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","inhibition","inhibition",""
"618","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","712","3613","0212-5-B2-40X005","0212-5-B2-40X005","-0.02176543982712211","0.5567246898529229","-0.05124773429851561","0.5567246898529229","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","second_peak","second_peak",""
"619","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","715","3759","0212-5-B2-40X005","0212-5-B2-40X005","0.07656001562289907","1.6868208505939617","-0.10586481219425317","1.6868208505939617","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"620","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","776","211","0212-5-B2-40X","0212-5-B2-40X","-0.044686469284429375","0.19739947311467332","-0.3071092046911107","0.3071092046911107","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","weak_first_peak","weak_first_peak",""
"621","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","787","527","0212-5-B2-40X","0212-5-B2-40X","-0.0017153134335061743","0.24233522142291627","-0.020109346169292393","0.24233522142291627","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","no_response","no_response",""
"622","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","803","963","0212-5-B2-40X","0212-5-B2-40X","0.013031765912223207","0.382197019894538","-0.04216406922138055","0.382197019894538","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","sustained_response","sustained_response",""
"623","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","824","1516","0212-5-B2-40X","0212-5-B2-40X","-0.012349325975986425","2.2693505671022693","-0.027073862001298514","2.2693505671022693","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","sustained_response","sustained_response",""
"624","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","828","1613","0212-5-B2-40X","0212-5-B2-40X","0.000008852593525623007","0.019227890092288376","-0.580753573165872","0.580753573165872","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","inhibition","inhibition",""
"625","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","846","1915","0212-5-B2-40X","0212-5-B2-40X","0.009086928239362623","0.3023406910959384","-0.12509428764948896","0.3023406910959384","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"626","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","849","2039","0212-5-B2-40X","0212-5-B2-40X","-0.05406630404363619","0.1820433360155537","-0.33252884372160973","0.33252884372160973","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"627","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","861","2311","0212-5-B2-40X","0212-5-B2-40X","-0.006869824720244648","0.07857908623890479","-0.3246003379799861","0.3246003379799861","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","weak_first_peak","weak_first_peak",""
"628","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","863","2322","0212-5-B2-40X","0212-5-B2-40X","-0.0014967404624377895","0.07825782776924917","-0.2132800327131979","0.2132800327131979","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","no_response","no_response",""
"629","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","871","2544","0212-5-B2-40X","0212-5-B2-40X","0.044346905013682374","0.35029135523163724","-0.041745772402662695","0.35029135523163724","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","sustained_response","sustained_response",""
"630","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","884","2765","0212-5-B2-40X","0212-5-B2-40X","0.001210629365181625","0.04265207258240878","-0.3433885761421238","0.3433885761421238","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","inhibition","inhibition",""
"631","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","910","268","0212-5-B5-40X001","0212-5-B5-40X001","0.022851963015620893","0.20560390445714147","-0.07052312808239858","0.20560390445714147","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","no_response","no_response",""
"632","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","930","1146","0212-5-B5-40X001","0212-5-B5-40X001","-0.05133453979718574","0.23627214935247626","-0.006062279544566014","0.23627214935247626","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","no_response","no_response",""
"633","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","931","1149","0212-5-B5-40X001","0212-5-B5-40X001","-0.026497065034313653","0.15682814305329779","-0.41001345701726494","0.41001345701726494","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","weak_first_peak","no_response",""
"634","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","936","1384","0212-5-B5-40X001","0212-5-B5-40X001","-0.06100638858295506","0.771734508300094","-0.04106981853015094","0.771734508300094","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","second_peak","complex",""
